0	1	0.734926601	0.791931267	0.784999796	3.809914531	0
1	1	0.6859298	0.755025388	0.755025388	3.801630176	0
2	1	0.736093495	0.814462798	0.804915086	3.825040832	0
3	1	0.734926601	0.784999796	0.771136852	3.802983059	0
4	1	0.732284993	0.811063438	0.801515725	3.805945407	0
5	1	0.6859298	0.736093495	0.736093495	3.785150992	0
6	1	0.736093495	0.764573101	0.764573101	3.796397694	0
7	0	0.68708492	0.68708492	0.68708492	3.792082463	0
8	0	0.688138814	0.688138814	0.688138814	3.786849982	0
9	0	0.68708492	0.68708492	0.68708492	3.792082463	0
10	0	0.6859298	0.6859298	0.6859298	3.789120115	0
11	0	0.6859298	0.6859298	0.6859298	3.789120115	0
12	1	0.6859298	0.772212418	0.772212418	3.801630176	0
13	1	0.6859298	0.714499906	0.714499906	3.801630176	0
14	1	0.736093495	0.822009089	0.822009089	3.804246417	0
15	1	0.6859298	0.714499906	0.714499906	3.792082463	0
16	1	0.732284993	0.818748628	0.818748628	3.798667828	0
17	1	0.734926601	0.813433529	0.803885816	3.810260638	0
18	1	0.683314914	0.819939807	0.800844382	3.799013935	0
19	0.714285714	0.864709443	1.01499132	1.008059848	3.864013422	0
20	1	0.730809724	0.867434618	0.848339193	3.799013935	0
21	1	0.783820884	0.92365969	0.900249034	3.836287535	0
22	1	0.711973912	0.809684249	0.785927486	3.807644397	0
23	0.777777778	0.921106389	1.111588061	1.071422419	3.868328653	0
24	0.714285714	0.798357326	0.980680321	0.941707731	3.815493119	0
25	1	0.759468722	0.87606508	0.861856029	3.81719211	0
26	1	0.711973912	0.826871279	0.814361219	3.805945407	0
27	1	0.783820884	0.92365969	0.900249034	3.836287535	0
28	1	0.683314914	0.781204644	0.769957941	3.796397694	0
29	1	0.782538377	0.894362791	0.884468971	3.821507341	0
30	1	0.68708492	0.715609981	0.715609981	3.792082463	0
31	1	0.730809724	0.828699454	0.817452751	3.796397694	0
32	1	0.736093495	0.786075362	0.772212418	3.804246417	0
33	1	0.736093495	0.804915086	0.804915086	3.815493119	0
34	1	0.6859298	0.736093495	0.736093495	3.796397694	0
35	1	0.733657189	0.802752777	0.802752777	3.800712926	0
36	1	0.713287967	0.763451662	0.753903949	3.805945407	0
37	1	0.734926601	0.803885816	0.803885816	3.805945407	0
38	1	0.6859298	0.736093495	0.736093495	3.804246417	0
39	1	0.783820884	0.869736478	0.850641053	3.81810936	0
40	1	0.68708492	0.715609981	0.715609981	3.796397694	0
41	0	0.736093495	0.736093495	0.736093495	3.796397694	0
42	0	0.68708492	0.68708492	0.68708492	3.792082463	0
43	0	0.6859298	0.6859298	0.6859298	3.789120115	0
44	0	0.6859298	0.6859298	0.6859298	3.789120115	0
45	0	0.68708492	0.68708492	0.68708492	3.792082463	0
46	0	0.688138814	0.688138814	0.688138814	3.786849982	0
47	0	0.68708492	0.68708492	0.68708492	3.792082463	0
48	0	0.6859298	0.6859298	0.6859298	3.786849982	0
49	0	0.68708492	0.68708492	0.68708492	3.792082463	0
50	0	0.688138814	0.688138814	0.688138814	3.786849982	0
51	0	0.68708492	0.68708492	0.68708492	3.792082463	0
52	0	0.6859298	0.6859298	0.6859298	3.789120115	0
53	0	0.6859298	0.6859298	0.6859298	3.789120115	0
54	0	0.68708492	0.68708492	0.68708492	3.792082463	0
55	0	0.688138814	0.688138814	0.688138814	3.786849982	0
56	0	0.68708492	0.68708492	0.68708492	3.792082463	0
57	0	0.6859298	0.6859298	0.6859298	3.786849982	0
58	0	0.68708492	0.68708492	0.68708492	3.792082463	0
59	0	0.688138814	0.688138814	0.688138814	3.786849982	0
60	0	0.68708492	0.68708492	0.68708492	3.792082463	0
61	0	0.6859298	0.6859298	0.6859298	3.789120115	0
62	0	0.6859298	0.6859298	0.6859298	3.789120115	0
63	0	0.68708492	0.68708492	0.68708492	3.792082463	0
64	0	0.688138814	0.688138814	0.688138814	3.786849982	0
65	0	0.68708492	0.68708492	0.68708492	3.792082463	0
66	0	0.6859298	0.6859298	0.6859298	3.786849982	0
67	0	0.68708492	0.68708492	0.68708492	3.792082463	0
68	0	0.688138814	0.688138814	0.688138814	3.786849982	0
69	0	0.68708492	0.68708492	0.68708492	3.792082463	0
70	0	0.6859298	0.6859298	0.6859298	3.789120115	0
71	0	0.6859298	0.6859298	0.6859298	3.789120115	0
72	0	0.68708492	0.68708492	0.68708492	3.792082463	0
73	0	0.688138814	0.688138814	0.688138814	3.786849982	0
74	0	0.68708492	0.68708492	0.68708492	3.792082463	0
75	0	0.6859298	0.6859298	0.6859298	3.786849982	0
76	0	0.68708492	0.68708492	0.68708492	3.792082463	0
77	0	0.688138814	0.688138814	0.688138814	3.786849982	0
78	0	0.68708492	0.68708492	0.68708492	3.792082463	0
79	0	0.6859298	0.6859298	0.6859298	3.786849982	0
80	0	0.68708492	0.68708492	0.68708492	3.792082463	0
81	0	0.688138814	0.688138814	0.688138814	3.786849982	0
82	0	0.68708492	0.68708492	0.68708492	3.792082463	0
83	0	0.6859298	0.6859298	0.6859298	3.789120115	0
84	0	0.6859298	0.6859298	0.6859298	3.789120115	0
85	0	0.68708492	0.68708492	0.68708492	3.792082463	0
86	0	0.688138814	0.688138814	0.688138814	3.786849982	0
87	0	0.68708492	0.68708492	0.68708492	3.792082463	0
88	0	0.6859298	0.6859298	0.6859298	3.786849982	0
89	0	0.68708492	0.68708492	0.68708492	3.792082463	0
90	0	0.688138814	0.688138814	0.688138814	3.786849982	0
91	0	0.68708492	0.68708492	0.68708492	3.792082463	0
92	0	0.6859298	0.6859298	0.6859298	3.789120115	0
93	0	0.6859298	0.6859298	0.6859298	3.789120115	0
94	0	0.68708492	0.68708492	0.68708492	3.792082463	0
95	0.714285714	0.847029663	1.059640335	1.018051504	3.840602766	0
96	1	0.680292	0.87868132	0.825845787	3.815493119	0
97	0.8	0.892626784	1.104656589	1.071422419	3.870944894	0
98	1	0.784999796	0.821026549	0.834889493	3.819808351	0
99	0.6	1.134940226	1.397053607	1.426188444	3.907301243	0
100	0.714285714	0.842463089	1.112922646	1.071333815	3.843219007	0
101	0.6	0.892626784	1.076655822	1.060176637	3.861397181	0
102	1	0.817452751	0.962078739	0.947724668	3.825040832	0
103	1	0.781151999	0.893205813	0.883311993	3.823777474	0
104	1	0.684673217	0.799570585	0.787060524	3.796397694	0
105	1	0.831315694	0.9711545	0.925250438	3.847534238	0
106	1	0.683314914	0.781204644	0.769957941	3.803329166	0
107	0.777777778	0.892626784	1.083587293	1.060176637	3.858780941	0
108	1	0.684673217	0.782383555	0.771136852	3.798096685	0
109	1	0.781151999	0.893205813	0.883311993	3.81719211	0
110	1	0.68708492	0.715609981	0.715609981	3.792082463	0
111	1	0.734926601	0.832273252	0.821026549	3.81719211	0
112	1	0.6859298	0.736093495	0.736093495	3.805945407	0
113	1	0.736093495	0.804915086	0.804915086	3.805945407	0
114	1	0.6859298	0.736093495	0.736093495	3.785150992	0
115	1	0.732284993	0.801515725	0.801515725	3.796397694	0
116	1	0.6859298	0.736093495	0.736093495	3.796397694	0
117	1	0.734926601	0.803885816	0.803885816	3.800712926	0
118	1	0.6859298	0.736093495	0.736093495	3.799013935	0
119	1	0.733657189	0.819939807	0.819939807	3.799013935	0
120	1	0.68708492	0.715609981	0.715609981	3.796397694	0
121	1	0.732284993	0.818748628	0.818748628	3.798667828	0
122	1	0.736093495	0.764573101	0.755025388	3.811177888	0
123	1	0.736093495	0.822009089	0.822009089	3.804246417	0
124	1	0.6859298	0.714499906	0.714499906	3.792082463	0
125	0	0.736093495	0.736093495	0.736093495	3.798667828	0
126	0	0.6859298	0.6859298	0.6859298	3.789120115	0
127	0	0.6859298	0.6859298	0.6859298	3.789120115	0
128	0	0.68708492	0.68708492	0.68708492	3.792082463	0
129	0	0.688138814	0.688138814	0.688138814	3.786849982	0
130	0	0.68708492	0.68708492	0.68708492	3.792082463	0
131	0	0.6859298	0.6859298	0.6859298	3.786849982	0
132	0	0.68708492	0.68708492	0.68708492	3.792082463	0
133	0	0.688138814	0.688138814	0.688138814	3.786849982	0
134	0	0.68708492	0.68708492	0.68708492	3.792082463	0
135	0	0.6859298	0.6859298	0.6859298	3.789120115	0
136	0	0.6859298	0.6859298	0.6859298	3.789120115	0
137	0	0.68708492	0.68708492	0.68708492	3.792082463	0
138	0	0.688138814	0.688138814	0.688138814	3.786849982	0
139	0	0.68708492	0.68708492	0.68708492	3.792082463	0
140	0	0.6859298	0.6859298	0.6859298	3.786849982	0
141	0	0.68708492	0.68708492	0.68708492	3.792082463	0
