0	1	5.165996418	5.165996418	0.786159032	5.165996418	1
1	1	5.150245976	5.144700799	0.797557718	5.150245976	1
2	1	5.170623169	5.170623169	0.766438034	5.170623169	1
3	1	5.183533787	5.183533787	0.755030267	5.183533787	1
4	1	5.166881509	5.166881509	0.79478513	5.166881509	1
5	1	5.125737775	5.125737775	0.84587939	5.125737775	1
6	1	5.26760161	5.26760161	0.641067606	5.26760161	1
7	1	5.250966078	5.250966078	0.635522429	5.250966078	1
8	1	5.256511255	5.256511255	0.635522429	5.256511255	1
9	1	5.189842844	5.184297666	0.726655991	5.189842844	1
10	1	5.166898255	5.166898255	0.757802856	5.166898255	1
11	1	5.179774388	5.179774388	0.743617975	5.179774388	1
12	1	5.168769007	5.168769007	0.783386443	5.168769007	1
13	1	5.218662531	5.218662531	0.678171233	5.218662531	1
14	1	5.218189722	5.218189722	0.706581464	5.218189722	1
15	1	5.091116366	5.091116366	0.874171564	5.091116366	1
16	1	5.1770018	5.1770018	0.751935742	5.1770018	1
17	1	5.11464742	5.11464742	0.851424567	5.11464742	1
18	1	5.150245976	5.146426891	0.803102896	5.150245976	1
19	1	5.187070255	5.187070255	0.732201169	5.187070255	1
20	1	5.06746589	5.06746589	0.893081001	5.06746589	1
21	1	5.11464742	5.110828335	0.848651978	5.11464742	1
22	1	5.17798861	5.17798861	0.757802856	5.17798861	1
23	1	5.086237306	5.086237306	0.893855906	5.086237306	1
24	1	5.27735687	5.273537785	0.601151479	5.27735687	1
25	1	5.299355779	5.299355779	0.572670293	5.299355779	1
26	1	5.106329654	5.098691484	0.856969745	5.106329654	1
27	1	5.288265424	5.288265424	0.575442882	5.288265424	1
28	1	5.190864743	5.185319566	0.746390564	5.190864743	1
29	1	5.10220672	5.10220672	0.876944153	5.10220672	1
30	1	5.076391375	5.070846198	0.91102998	5.076391375	1
31	1	5.091116366	5.085571188	0.871398976	5.091116366	1
32	1	5.32230638	5.32230638	0.53546082	5.32230638	1
33	1	5.169670844	5.164125666	0.757802856	5.169670844	1
34	1	5.044250433	5.038705255	0.939275804	5.044250433	1
35	1	5.127753319	5.122208142	0.837271578	5.127753319	1
36	1	5.292537431	5.292537431	0.589685673	5.292537431	1
37	1	5.188092155	5.173182715	0.746390564	5.188092155	1
38	1	5.176168347	5.173395758	0.769210623	5.176168347	1
39	1	5.22143512	5.22143512	0.686488999	5.22143512	1
40	1	5.279947658	5.279947658	0.57821547	5.279947658	1
41	1	5.098738162	5.094919077	0.860027781	5.098738162	1
42	1	5.200933198	5.195388021	0.734973758	5.200933198	1
43	1	5.179774388	5.174229211	0.740845387	5.179774388	1
44	1	5.191557816	5.186012639	0.718007269	5.191557816	1
45	1	5.182546977	5.182546977	0.743617975	5.182546977	1
46	1	5.202648171	5.197102994	0.720779858	5.202648171	1
47	1	5.196009012	5.196009012	0.709354053	5.196009012	1
48	1	5.188092155	5.18427307	0.746390564	5.188092155	1
49	1	5.125737775	5.120192598	0.854197156	5.125737775	1
50	1	5.235298064	5.235298064	0.680943822	5.235298064	1
51	1	5.194330405	5.194330405	0.718007269	5.194330405	1
52	1	5.140827967	5.13528279	0.823114002	5.140827967	1
53	1	5.242408607	5.242408607	0.663959416	5.242408607	1
54	1	5.275901899	5.270356722	0.589685673	5.275901899	1
55	1	5.152133474	5.152133474	0.788931621	5.152133474	1
56	1	5.230921645	5.230921645	0.692378586	5.230921645	1
57	1	5.242648311	5.237103134	0.643840195	5.242648311	1
58	1	5.14192821	5.14192821	0.79478513	5.14192821	1
59	1	5.273223181	5.273223181	0.618158058	5.273223181	1
60	1	5.159532815	5.159532815	0.769210623	5.159532815	1
61	1	5.20542076	5.20542076	0.718007269	5.20542076	1
62	1	5.111874831	5.106329654	0.851424567	5.111874831	1
63	1	5.190864743	5.190864743	0.749163153	5.190864743	1
64	1	5.180761199	5.175216021	0.760575445	5.180761199	1
65	1	5.124980731	5.124980731	0.837271578	5.124980731	1
66	1	5.04979561	5.04979561	0.933730626	5.04979561	1
67	1	5.197102994	5.197102994	0.720779858	5.197102994	1
68	1	5.250966078	5.2454209	0.643840195	5.250966078	1
69	1	5.14192821	5.14192821	0.800330307	5.14192821	1
70	1	5.109102243	5.109102243	0.848651978	5.109102243	1
71	1	5.256511255	5.256511255	0.635522429	5.256511255	1
72	1	5.091782484	5.086237306	0.888310729	5.091782484	1
